,file,mean_err_lat_deg,mean_err_lat_met,max_err_lat_deg,max_err_lat_met,mean_err_lon_deg,mean_err_lon_met,max_err_lon_deg,max_err_lon_met
39,VNM_relative_wealth_index.csv,-0.0009981552535964797,595.0326199806998,0.010526608595437636,2235.6279367597917,-3.443013516159416e-08,0.003928604789487242,1.249999570518412e-08,0.008943717513493786
40,MDG_relative_wealth_index.csv,-0.001420400725343939,658.8708695731059,0.010320374546950006,1249.055979289756,4.067720054295499e-08,0.004346291350855873,8.749999835799827e-08,0.009518139495423163
41,BOL_relative_wealth_index.csv,-0.0006844800759631828,747.5725341678975,0.014671593620548151,1630.4975210103837,-2.7954608868926795e-08,0.0034605175768547664,1.8750000663203537e-08,0.008198687161632813
42,MLI_relative_wealth_index.csv,-0.006914881661548088,848.9205996100563,0.010578407001304413,2163.7284057787742,2.650519938583928e-09,0.002699816824485812,5.000000236066171e-08,0.0054773313310632656
43,STP_relative_wealth_index.csv,-0.00011583699429440459,12.873307216865518,0.0,15.863391039187446,3.587740332173111e-08,0.004113918398623142,8.124999961722779e-08,0.009044527585932013
44,GNB_relative_wealth_index.csv,-0.00042380436972617265,58.49336392184239,0.001509496912479591,167.75484909313118,2.1477900146545954e-08,0.003216276705529989,6.875000124750841e-08,0.007512178223385804
45,ARG_relative_wealth_index.csv,0.0005058031660490991,595.4927721306984,0.015174811303445779,1686.4215880009003,-1.5482677857747884e-08,0.002574917764743482,3.1249996368387656e-08,0.00645019949305753
46,ZWE_relative_wealth_index.csv,0.0021692713535506206,701.4113516477593,0.010314505267636775,1861.8763893009445,2.1847789964996917e-08,0.0031243637106197746,6.875000480022209e-08,0.007356221942757722
47,GRD_relative_wealth_index.csv,-0.00020347227083689372,22.61247426654894,0.0,27.165657964622522,4.605265782755084e-09,0.0026488795580800442,5.000000413701855e-08,0.005442895710571747
48,TKM_relative_wealth_index.csv,-0.0011699289203525264,553.0618914284503,0.008456423213758057,1378.6417755164084,2.2218984601162745e-08,0.002559625893157774,6.875000480022209e-08,0.0062135099292323775
49,MWI_relative_wealth_index.csv,-0.001108181971112142,761.5757851508342,0.019787775898187476,2199.073964474915,1.5464747880481853e-08,0.0029475220530311964,6.249999984220267e-08,0.006863715967595584
50,MDV_relative_wealth_index.csv,-0.0018023221871382579,355.6830928076091,0.008231370405841654,914.7764986106273,-3.347151914244523e-09,0.002763968168822946,4.375000628442649e-08,0.005565802253256285
51,COD_relative_wealth_index.csv,-0.0002777066532274831,778.1533756703994,0.010883711841236376,2002.8041280070909,-3.140718150542966e-09,0.0027662484257416015,4.375000273171281e-08,0.0055659745460725565
52,SWZ_relative_wealth_index.csv,0.0024750509526793455,275.05972064725887,0.0031575524614204653,350.9081285890983,-3.403467691460055e-08,0.003631853241951687,1.2500002810611477e-08,0.008146524143883865
53,DMA_relative_wealth_index.csv,-7.645501986953027e-05,8.496672112801559,0.0,12.29797249526844,-3.7499996686127985e-08,0.00418851411388949,6.250004958019417e-09,0.009390695382593846
54,DZA_relative_wealth_index.csv,-0.0003037639172780557,389.23799277322934,0.015837577591664598,1760.0767626123727,3.204230414263161e-09,0.002271715240257442,5.000000236066171e-08,0.005185060855431678
55,BWA_relative_wealth_index.csv,-0.0022859208728401113,687.93746638052,0.010093901321912568,1776.2391611939836,-1.453660858743934e-08,0.0027551691336698417,3.1249999921101335e-08,0.006618917571287181
56,PER_relative_wealth_index.csv,-0.002787419638857515,634.3445875496752,0.010758130702766877,2315.292377282837,-4.6589672768158255e-08,0.005093627394010242,0.0,0.01043613345374725
57,ETH_relative_wealth_index.csv,-0.0012382742036677798,473.9763209486729,0.010752666197392458,1548.2725607749683,-1.5650763958033604e-08,0.0030055323136890795,3.1250003473815013e-08,0.0069444729237460685
58,JAM_relative_wealth_index.csv,-0.0002967098931898036,33.019401786222375,8.252756692783692e-05,42.93938147868089,1.5308042379325227e-08,0.0028609618897397445,6.250002115848474e-08,0.006621262405053166
59,BEN_relative_wealth_index.csv,0.0021025475101053475,887.9574355514253,0.010769602112240761,1268.978987200108,3.5279921600840097e-09,0.0027411565258337253,5.000000014021566e-08,0.005533010089287124
60,CMR_relative_wealth_index.csv,-0.0012282895378759933,512.8959770621876,0.010831872422842892,1649.7670215776725,-4.043837419315627e-08,0.0045572525676416935,6.2500014053057384e-09,0.009734330270379165
61,MRT_relative_wealth_index.csv,-0.006597055324727952,1012.0697378014964,0.010527699294048176,1288.40729276847,-2.16580055513309e-08,0.003180207717883231,2.5000002068509275e-08,0.007397624718148549
62,BLZ_relative_wealth_index.csv,-0.0026199710553303788,295.41856809551024,0.0012256397655683315,419.690907968524,4.69215971416992e-09,0.0027271270319698714,4.999999703159119e-08,0.005349412836182081
63,NIC_relative_wealth_index.csv,-0.008341452547469251,927.0102520578321,0.0,1064.8580385773614,-3.457740164948488e-08,0.004005430933388308,1.249999570518412e-08,0.008881911609592648
64,TUN_relative_wealth_index.csv,-0.0034576386511556657,615.9057693608011,0.009850102259136406,1094.6709492230773,2.170743494599762e-08,0.002687869011431913,6.874999947115157e-08,0.006445300639298334
65,COL_relative_wealth_index.csv,0.0008318624255942217,487.732858187842,0.010853181903320297,1943.6619671531514,4.6888360942705165e-08,0.005183099143069145,9.37500175268724e-08,0.010436188754653618
66,ZAF_relative_wealth_index.csv,-0.002111548690239493,602.2630194499037,0.009530077144386695,1832.0779946433354,4.05934877955767e-08,0.004036253020039684,8.750000191071194e-08,0.00901724994348844
